video_id,video_url,video_title,channel_title,channel_id
G2RCCDSBEGk,https://www.youtube.com/watch?v=G2RCCDSBEGk,Mohombi - Bumpy Ride,MohombiVEVO,UCyxxxg-BtEul9jQCX-_m4Kg
6vMhhBRj-2Q,https://www.youtube.com/watch?v=6vMhhBRj-2Q,Romeo Santos - Rival (Official Video) ft. Mario Domm,RomeoSantosVEVO,UCNnwYefwrkVBAbMUzLpxbEQ
X7rdg_tKzKQ,https://www.youtube.com/watch?v=X7rdg_tKzKQ,"Kid Ink, Tyga, Wale, YG, Rich Homie Quan - Ride Out (from Furious 7 Soundtrack) [Official Video]",Atlantic Records,UCe4LM_eKc9ywRmVuBm5pjQg
7xzU9Qqdqww,https://www.youtube.com/watch?v=7xzU9Qqdqww,Kid Cudi - Pursuit Of Happiness (Official Music Video) ft. MGMT,KidCudiVEVO,UCsiY9eX1oL0a-_yWoYtkbQA
0nPkXDrL2ZU,https://www.youtube.com/watch?v=0nPkXDrL2ZU,Daddy Yankee - Sabado Rebelde ft. Plan B,DaddyYankeeVEVO,UC5cqeAzY9MJBiSuAtOlv6LQ
BofL1AaiTjo,https://www.youtube.com/watch?v=BofL1AaiTjo,Jennifer Lopez - Live It Up ft. Pitbull,JenniferLopezVEVO,UCx1f1u4XlFFr0YgqF3wB4lQ
WXxV9g7lsFE,https://www.youtube.com/watch?v=WXxV9g7lsFE,Replay (Prequel) [Music Video] - Iyaz,iyazlive,UCXPjxIofFid9z2JlKT6Jb3w
r_8ydghbGSg,https://www.youtube.com/watch?v=r_8ydghbGSg,Demi Lovato - Skyscraper (Official Video),DemiLovatoVEVO,UCnyB9MYKRkSFK3IIB32CoVw
vdrqA93sW-8,https://www.youtube.com/watch?v=vdrqA93sW-8,Nicki Minaj - Pound The Alarm (Explicit),NickiMinajAtVEVO,UCaum3Yzdl3TbBt8YUeUGZLQ
qtVsVJ9V338,https://www.youtube.com/watch?v=qtVsVJ9V338,Hadise - Prenses,netd müzik,UCR5wZcXtOUka8jTA57flzMg
yZqmarGShxg,https://www.youtube.com/watch?v=yZqmarGShxg,Calvin Harris & Alesso - Under Control (Official Video) ft. Hurts,CalvinHarrisVEVO,UCaHNFIob5Ixv74f5on3lvIw
w4s6H4ku6ZY,https://www.youtube.com/watch?v=w4s6H4ku6ZY,"Far East Movement ft. The Cataracs, DEV - Like A G6 (Official Video)",FarEastMovementVEVO,UCXbNQaEl83yiO7HVBjiJ7Uw
9t7eMteW-Tc,https://www.youtube.com/watch?v=9t7eMteW-Tc,Maluma - La Curiosidad,MalumaVEVO,UCFkoPRmuxqr37jvGmmpzhzQ
M6t47RI4bns,https://www.youtube.com/watch?v=M6t47RI4bns,"Big Sean - Blessings ft. Drake, Kanye West",BigSeanVEVO,UC7zOpx9wgvGBCDEjujnAPQA
i-gyZ35074k,https://www.youtube.com/watch?v=i-gyZ35074k,Zedd - Stay The Night ft. Hayley Williams,ZEDDVEVO,UCFzm6oAGFmmZfkrzQ5wATSQ
ZQ2nCGawrSY,https://www.youtube.com/watch?v=ZQ2nCGawrSY,Rihanna - Russian Roulette,RihannaVEVO,UC2xskkQVFEpLcGFnNSLQY0A
dn28nlMOYfg,https://www.youtube.com/watch?v=dn28nlMOYfg,Pose - Daddy Yankee (Official Cartel version),Daddy Yankee Nation,UCovgrQHM9fctdBprU6i22Sg
T-sxSd1uwoU,https://www.youtube.com/watch?v=T-sxSd1uwoU,Britney Spears - I Wanna Go (Official Video),BritneySpearsVEVO,UCZijND2e2tPp2AQL8Go2YSg
KD5fLb-WgBU,https://www.youtube.com/watch?v=KD5fLb-WgBU,Sigma - Nobody To Love (Official Video) HD,3 Beat,UCeZiul_hKxc-r0yEL27i1Xw
tAp9BKosZXs,https://www.youtube.com/watch?v=tAp9BKosZXs,Katy Perry - I Kissed A Girl (Official Music Video),KatyPerryVEVO,UC-8Q-hLdECwQmaWNwXitYDw
b-3BI9AspYc,https://www.youtube.com/watch?v=b-3BI9AspYc,Rihanna - What Now (Official),RihannaVEVO,UC2xskkQVFEpLcGFnNSLQY0A
pZ12_E5R3qc,https://www.youtube.com/watch?v=pZ12_E5R3qc,Beyoncé - Partition (Explicit Video),BeyoncéVEVO,UC9zX2xZIJ4cnwRsgBpHGvMg
UA8rcLvS1BY,https://www.youtube.com/watch?v=UA8rcLvS1BY,LMFAO - Champagne Showers ft. Natalia Kills,LMFAOVEVO,UCk78ZcA6kflEvBR0UrGDH0Q
IpYp-MsBUnM,https://www.youtube.com/watch?v=IpYp-MsBUnM,Gummibär - CHO KA KA O - French music video,The Official Gummibär Channel,UCyKa1YNZLio6XfjMR7fw45Q
YkADj0TPrJA,https://www.youtube.com/watch?v=YkADj0TPrJA,Phil Collins - In The Air Tonight (Official Music Video),Phil Collins,UC4JeRiQvPQ_nb1BZWjk9QoA
H202k7KfZL0,https://www.youtube.com/watch?v=H202k7KfZL0,Ellie Goulding - On My Mind (Official Video),EllieGouldingVEVO,UCvu362oukLMN1miydXcLxGg
9a5Acodcal0,https://www.youtube.com/watch?v=9a5Acodcal0,Маша и Медведь - Раз в году 🎂🎁(Серия 44),Маша и Медведь,UCRv76wLBC73jiP7LX4C3l8Q
aCyGvGEtOwc,https://www.youtube.com/watch?v=aCyGvGEtOwc,Paramore: Misery Business [OFFICIAL VIDEO],Paramore,UCc7_woMAIVIW2mAr1rPCsFQ
3YhoejhnW8w,https://www.youtube.com/watch?v=3YhoejhnW8w,Camila - De Que Me Sirve la Vida,camilaVEVO,UC9HH6MEs1k3iuzx61GiUqcg
a5irTX82olg,https://www.youtube.com/watch?v=a5irTX82olg,Shakira - Rabiosa (English Version) ft. Pitbull,shakiraVEVO,UCGnjeahCJW1AF34HBmQTJ-Q
Kgjkth6BRRY,https://www.youtube.com/watch?v=Kgjkth6BRRY,Gwen Stefani - Hollaback Girl (Official Music Video),GwenStefaniVEVO,UCkEAAkbmhYVnJVSxvp-AfWg
VU34MIYBuL8,https://www.youtube.com/watch?v=VU34MIYBuL8,Solitaria - Alkilados Ft. Dalmata (Video Oficial),ALKILADOS,UCGKy6iXQorX_hbJ-9Oxb2OQ
zYNsQ6ibdZs,https://www.youtube.com/watch?v=zYNsQ6ibdZs,ทิ้งไว้กลางทาง - POTATO「Official MV」,Genierock,UCs2t9DlvAuyTBkvk2djGZKw
-YzDsDMYqdw,https://www.youtube.com/watch?v=-YzDsDMYqdw,Luan Santana - Tudo que você quiser - (DVD O nosso tempo é hoje),Luan Santana,UC6rwiIxv0w2fbmmr66wl1rA
aHjpOzsQ9YI,https://www.youtube.com/watch?v=aHjpOzsQ9YI,Lindsey Stirling - Crystallize (Dubstep Violin Original Song),Lindsey Stirling,UCyC_4jvPzLiSkJkLIkA7B8g
f2JuxM-snGc,https://www.youtube.com/watch?v=f2JuxM-snGc,Lorde - Team,LordeVEVO,UCVrPiUtl29kULN2HIAm244Q
1Uw6ZkbsAH8,https://www.youtube.com/watch?v=1Uw6ZkbsAH8,Coldplay - Princess Of China ft. Rihanna (Official Video),Coldplay,UCDPM_n1atn2ijUwHd0NNRQw
qHm9MG9xw1o,https://www.youtube.com/watch?v=qHm9MG9xw1o,OneRepublic - Secrets (Official Music Video),OneRepublicVEVO,UCQ5kHOKpF3-1_UCKaqXARRg
fY36BMNDqbg,https://www.youtube.com/watch?v=fY36BMNDqbg,Aventura - Su Veneno (Version Bachata),Aventura,UCX_gHEqsNCpJl-DWf5EN2Ww
-ScjucUV8v0,https://www.youtube.com/watch?v=-ScjucUV8v0,Christina Aguilera - Candyman (Official Video),CAguileraVEVO,UClx2ih2Nx8enGmsMsA6C3BQ
hWjrMTWXH28,https://www.youtube.com/watch?v=hWjrMTWXH28,David Guetta & Chris Willis Feat. Fergie & LMFAO - Gettin' Over You (Official Video),David Guetta,UC1l7wYrva1qCH-wgqcHaaRg
CSdGB_r6ZkQ,https://www.youtube.com/watch?v=CSdGB_r6ZkQ,Маша и Медведь (Masha and The Bear) - Первая встреча (1 Серия),Get Movies,UClZkHt2kNIgyrTTPnSQV3SA
PlGfyc-qP_c,https://www.youtube.com/watch?v=PlGfyc-qP_c,Маша и Медведь (Masha and The Bear) - Витамин роста (30 Серия),Get Movies,UClZkHt2kNIgyrTTPnSQV3SA
udxZ9zkDzpo,https://www.youtube.com/watch?v=udxZ9zkDzpo,The Game - My Life ft. Lil Wayne (Official Music Video),TheGameVEVO,UCCFs35_Ey5FXLh5L8eN08hg
ab9176Srb5Y,https://www.youtube.com/watch?v=ab9176Srb5Y,Eminem - Berzerk (Official Music Video) (Explicit),EminemVEVO,UC20vb-R_px4CguHzzBPhoyQ
XNtTEibFvlQ,https://www.youtube.com/watch?v=XNtTEibFvlQ,LMFAO - Shots ft. Lil Jon,LMFAOVEVO,UCk78ZcA6kflEvBR0UrGDH0Q
b3HeLs8Yosw,https://www.youtube.com/watch?v=b3HeLs8Yosw,Rihanna - You Da One,RihannaVEVO,UC2xskkQVFEpLcGFnNSLQY0A
YQX7JYQjDOQ,https://www.youtube.com/watch?v=YQX7JYQjDOQ,The BEST of Dinosaurs,Dinosaurs,UCa37IMrH8BGS_pO6CKbTL-A
JFnWGEDZGBk,https://www.youtube.com/watch?v=JFnWGEDZGBk,Marcos & Belutti - Aquele 1% part. Wesley Safadão (Clipe Oficial),Marcos e Belutti,UC605s7hMHDSDaUx3txHckGQ
z5W7DVFKrcs,https://www.youtube.com/watch?v=z5W7DVFKrcs,Jennifer Lopez - Goin' In ft. Flo Rida,JenniferLopezVEVO,UCx1f1u4XlFFr0YgqF3wB4lQ
M8uPvX2te0I,https://www.youtube.com/watch?v=M8uPvX2te0I,Selena Gomez & The Scene - A Year Without Rain,SelenaGomezVEVO,UCjK8ORC71kwyj1DWFwril_A
atz_aZA3rf0,https://www.youtube.com/watch?v=atz_aZA3rf0,Ne-Yo - Because Of You (Official Music Video),NeYoVEVO,UCa5R55NSXiWAZWi9997XYvg
D7GW8TYCEG4,https://www.youtube.com/watch?v=D7GW8TYCEG4,Nicki Minaj - Moment 4 Life (Clean Version) (Official Music Video) ft. Drake,NickiMinajAtVEVO,UCaum3Yzdl3TbBt8YUeUGZLQ
FmGaL7XqQwQ,https://www.youtube.com/watch?v=FmGaL7XqQwQ,SPIDERMAN Stop Motion Action Video Part 2,lozaus1,UC59jm6JUT_PNciq8XNHDCbA
wwCykGDEp7M,https://www.youtube.com/watch?v=wwCykGDEp7M,Christina Aguilera - Hurt (Official Video),CAguileraVEVO,UClx2ih2Nx8enGmsMsA6C3BQ
Y4JfPlry-iQ,https://www.youtube.com/watch?v=Y4JfPlry-iQ,Fifth Harmony - BO$$ (BOSS),FifthHarmonyVEVO,UC09d82usokACH1z5YeKnfiA
f7ld-3nZUxA,https://www.youtube.com/watch?v=f7ld-3nZUxA,Nicki Minaj - Pills N Potions,NickiMinajAtVEVO,UCaum3Yzdl3TbBt8YUeUGZLQ
cimoNqiulUE,https://www.youtube.com/watch?v=cimoNqiulUE,Drake - Headlines (Explicit),DrakeVEVO,UCQznUf1SjfDqx65hX3zRDiA
gmvFLIuVAbA,https://www.youtube.com/watch?v=gmvFLIuVAbA,Henrique & Diego - Suíte 14 (Ao Vivo) ft. Mc Guimê,HenriqueeDiegoVEVO,UCwRcLjtDVTeo8LoAaJbYvgw
5IhmAI0jgSg,https://www.youtube.com/watch?v=5IhmAI0jgSg,Five Little Ducks and Many More Numbers Songs | Number Nursery Rhymes Collection by ChuChu TV,ChuChu TV Nursery Rhymes & Kids Songs,UCBnZ16ahKA2DZ_T5W0FPUXg
Lp0n_wlEjoI,https://www.youtube.com/watch?v=Lp0n_wlEjoI,Маша и Медведь (Masha and The Bear) - Репетиция оркестра (19 Серия),Get Movies,UClZkHt2kNIgyrTTPnSQV3SA
wq7ftOZBy0E,https://www.youtube.com/watch?v=wq7ftOZBy0E,Girls' Generation 소녀시대 'I GOT A BOY' MV,SMTOWN,UCEf_Bc-KVd7onSeifS3py9g
y_SI2EDM6Lo,https://www.youtube.com/watch?v=y_SI2EDM6Lo,Taio Cruz - Break Your Heart (Official Video) ft. Ludacris,TaioCruzVEVO,UC24cEEOOAANlu35I1VvBApg
DBafI0p3Px8,https://www.youtube.com/watch?v=DBafI0p3Px8,Thai Hot Stem Massage,thaihotstem,UCiLCGAW29gFiMS8etlSn6KQ
4m59MHHwFRo,https://www.youtube.com/watch?v=4m59MHHwFRo,Маша и Медведь (Masha and The Bear) - Праздник на льду (10 Серия),Get Movies,UClZkHt2kNIgyrTTPnSQV3SA
KnEXrbAQyIo,https://www.youtube.com/watch?v=KnEXrbAQyIo,Snoop Dogg - 'Sweat' Snoop Dogg vs David Guetta (Remix) [Official Video],SnoopDoggVEVO,UCL7CNO0U9SjWFbu7veoLRBw
PLE57UZievU,https://www.youtube.com/watch?v=PLE57UZievU,Brandon Beal - Twerk It Like Miley - Produced by Hedegaard ft. Christopher,BrandonBealVEVO,UC8K5IZqMmYr9vSqzGFidsCQ
hlVBg7_08n0,https://www.youtube.com/watch?v=hlVBg7_08n0,MACKLEMORE & RYAN LEWIS - SAME LOVE feat. MARY LAMBERT (OFFICIAL VIDEO),Macklemore,UCXYRdIXDdeZIf816EWAr5zQ
GYpzzbVRrsk,https://www.youtube.com/watch?v=GYpzzbVRrsk,PLEASE - Atom ชนกันต์【OFFICIAL MV 】,GMM GRAMMY OFFICIAL,UCG9gfnA5UDoLvz-tC9B-HKw
Nck6BZga7TQ,https://www.youtube.com/watch?v=Nck6BZga7TQ,Adele Carpool Karaoke,The Late Late Show with James Corden,UCJ0uqCI0Vqr2Rrt1HseGirg
w55Nib4uf1U,https://www.youtube.com/watch?v=w55Nib4uf1U,Enrique Iglesias - Takin' Back My Love feat. Ciara,Enrique Iglesias,UC-6czyMkxDi8E8akPl0c7_w
RxPZh4AnWyk,https://www.youtube.com/watch?v=RxPZh4AnWyk,Susan Boyle - Britains Got Talent 2009 Episode 1 - Saturday 11th April | HD High Quality,Davy Leyland,UCPWqtP-oLm9wRxQIqgMW6ag
bTXJQ5ql5Fw,https://www.youtube.com/watch?v=bTXJQ5ql5Fw,"Pitbull, Ne-Yo - Time Of Our Lives",PitbullVEVO,UCVWA4btXTFru9qM06FceSag
_KFpws6qmuw,https://www.youtube.com/watch?v=_KFpws6qmuw,"Toy Story GIANT Surprise Egg Opening - Buzz Lightyear, Woody, Jessie and Mr. Potato Head Toys",Kiddyzuzaa - WildBrain,UCc2_j9TZ1UU9nCedF3UsuFQ
ZN5PoW7_kdA,https://www.youtube.com/watch?v=ZN5PoW7_kdA,The Annoying Orange,Dane Boe,UCljCD9VDAO7TWUCyb69SL-Q
rxlm3wylOtM,https://www.youtube.com/watch?v=rxlm3wylOtM,"Маша и Медведь (Masha and The Bear) - Осторожно, ремонт! (26 Серия)",Get Movies,UClZkHt2kNIgyrTTPnSQV3SA
nQJACVmankY,https://www.youtube.com/watch?v=nQJACVmankY,T.I. - Whatever You Like [Official Video],T.I.,UCsD7zvGKkqB7GvQpygW2few
M97vR2V4vTs,https://www.youtube.com/watch?v=M97vR2V4vTs,Rudimental - Waiting All Night (ft. Ella Eyre) [Official Video],Rudimental,UCY7sBX18GXc2O_9UvI4GeXQ
K0K46C82v9o,https://www.youtube.com/watch?v=K0K46C82v9o,The Pussycat Dolls - When I Grow Up (Official Music Video),ThePussycatDollsVEVO,UCiA9R5n9sR06RgGGigkY5RA
39Pngb7MAas,https://www.youtube.com/watch?v=39Pngb7MAas,Thalia - Te Perdiste Mi Amor ft. Prince Royce,ThaliaVEVO,UCwhR7Yzx_liQ-mR4nMUHhkg
GRxofEmo3HA,https://www.youtube.com/watch?v=GRxofEmo3HA,Four Seasons ~ Vivaldi,Evan Bennet,UCHCLZnwCgcGoPKOA0ECe2Bg
8sPj0Ic8KQ8,https://www.youtube.com/watch?v=8sPj0Ic8KQ8,R.I.O. feat. Nicco - Party Shaker (Official Video HD),Kontor.TV,UCb3tJ5NKw7mDxyaQ73mwbRg
09zOOveEVew,https://www.youtube.com/watch?v=09zOOveEVew,Nursery Rhymes Collection | Rhyme With Us,MGC Playhouse,UC6zPzUJo8hu-5TzUk8IEC2Q
0AqnCSdkjQ0,https://www.youtube.com/watch?v=0AqnCSdkjQ0,Eminem - Guts Over Fear ft. Sia,EminemVEVO,UC20vb-R_px4CguHzzBPhoyQ
B9mgd2QIIgU,https://www.youtube.com/watch?v=B9mgd2QIIgU,คงไม่ทัน - สงกรานต์ [Official Lyrics MV],I AM,UCoXgtalJuJeGhphzD61Nmyw
5H4Lg-rl58U,https://www.youtube.com/watch?v=5H4Lg-rl58U,ลมเปลี่ยนทิศ - BIG ASS「Official MV」,Genierock,UCs2t9DlvAuyTBkvk2djGZKw
sAYuOc7_TKg,https://www.youtube.com/watch?v=sAYuOc7_TKg,Ne-Yo - Mad (Official Music Video),NeYoVEVO,UCa5R55NSXiWAZWi9997XYvg
fvEZUbzqqyM,https://www.youtube.com/watch?v=fvEZUbzqqyM,Mirrors - Justin Timberlake (Boyce Avenue feat. Fifth Harmony cover) on Spotify & Apple,Boyce Avenue,UCgc00bfF_PvO_2AvqJZHXFg
zJT0LvxPbqw,https://www.youtube.com/watch?v=zJT0LvxPbqw,Маша и Медведь - Все серии подряд (38-42 серии),Маша и Медведь,UCRv76wLBC73jiP7LX4C3l8Q
RSdKmX2BH7o,https://www.youtube.com/watch?v=RSdKmX2BH7o,Eminem - We Made You (Official Music Video),EminemVEVO,UC20vb-R_px4CguHzzBPhoyQ
2ggzxInyzVE,https://www.youtube.com/watch?v=2ggzxInyzVE,The Wanted - Glad You Came,thewantedVEVO,UCSrHWAPjZ-fGPhknzVU6NGw
g3Rf5qDuq7M,https://www.youtube.com/watch?v=g3Rf5qDuq7M,Bars & Melody - Simon Cowell's Golden Buzzer act | Britain's Got Talent 2014,Britain's Got Talent,UCUtZaxDF3hD5VK4xRYFBePQ
H9nPf7w7pDI,https://www.youtube.com/watch?v=H9nPf7w7pDI,Whitney Houston - I Will Always Love You - Lyrics,Leorah,UCDlNgHRCc85N0EvRsZ-I59w
CKDwsFbq1_c,https://www.youtube.com/watch?v=CKDwsFbq1_c,ขอใจเธอแลกเบอร์โทร (Your Heart For My Number) - หญิงลี ศรีจุมพล【OFFICIAL MV】,GMM GRAMMY OFFICIAL,UCG9gfnA5UDoLvz-tC9B-HKw
QOowQeKyNkQ,https://www.youtube.com/watch?v=QOowQeKyNkQ,Chris Brown - Don't Wake Me Up (Official Music Video),ChrisBrownVEVO,UCm1dsgJNnhaLkY3uAdqN4mA
qQkBeOisNM0,https://www.youtube.com/watch?v=qQkBeOisNM0,Fun.: Some Nights [OFFICIAL VIDEO],Fueled By Ramen,UClVrJwcIy7saPcGc1nct80A
GabpsWe8Vmw,https://www.youtube.com/watch?v=GabpsWe8Vmw,Teletubbies Surprise Eggs,clips mix,UCogFmwd_6QgQ4qZtU2gDDVQ
XiL25Au51AI,https://www.youtube.com/watch?v=XiL25Au51AI,How to Undo Her Bra with One Hand,Howcast,UCSpVHeDGr9UbREhRca0qwsA
v9uDwppN5-w,https://www.youtube.com/watch?v=v9uDwppN5-w,Demi Lovato - Neon Lights (Official Video),DemiLovatoVEVO,UCnyB9MYKRkSFK3IIB32CoVw
-J7J_IWUhls,https://www.youtube.com/watch?v=-J7J_IWUhls,Paramore: The Only Exception [OFFICIAL VIDEO],Paramore,UCc7_woMAIVIW2mAr1rPCsFQ
hmP7TYtDVUU,https://www.youtube.com/watch?v=hmP7TYtDVUU,Wiz Khalifa - On My Level Ft. Too Short [Official Music Video],Wiz Khalifa,UCVp3nfGRxmMadNDuVbJSk8A
nSKUXqJ5l1k,https://www.youtube.com/watch?v=nSKUXqJ5l1k,Usher - I Don't Mind (Audio) ft. Juicy J,UsherVEVO,UCU8hEdjK8u27TM7KA8JVIEw
kzOkza_u3Z8,https://www.youtube.com/watch?v=kzOkza_u3Z8,MC João - Baile de Favela (KondZilla),Canal KondZilla,UCffDXn7ycAzwL2LDlbyWOTw
nvfejaHz-o0,https://www.youtube.com/watch?v=nvfejaHz-o0,One Direction - Gotta Be You,OneDirectionVEVO,UCbW18JZRgko_mOGm5er8Yzg
jCKO7Pya6S8,https://www.youtube.com/watch?v=jCKO7Pya6S8,Маша и Медведь - Сказка на ночь 💤 (Серия 39),Маша и Медведь,UCRv76wLBC73jiP7LX4C3l8Q
XjVNlG5cZyQ,https://www.youtube.com/watch?v=XjVNlG5cZyQ,P!nk - Raise Your Glass (Official Video),PinkVEVO,UCXJDX1KK6t121Z9FLhu5o2A
iVRbH_-Bdvo,https://www.youtube.com/watch?v=iVRbH_-Bdvo,Барбоскины | Выпуск 1 | Первое место | Мультики для детей,Барбоскины,UC2el0G8cIcOOdjlHy2KOBkQ
t_8NDZdP4OA,https://www.youtube.com/watch?v=t_8NDZdP4OA,Upin Ipin | Season 5,꧁Qonny꧂,UCKhx-2_0pL1j4YEweGJd2Mg
SMpL6JKF5Ww,https://www.youtube.com/watch?v=SMpL6JKF5Ww,"Sophia Grace ""Girls Just Gotta Have Fun"" Official Music Video | Sophia Grace",Sophia Grace,UCBbl9TWafqQcPfsdG32t--A
OblL026SvD4,https://www.youtube.com/watch?v=OblL026SvD4,Paramore: Still Into You [OFFICIAL VIDEO],Paramore,UCc7_woMAIVIW2mAr1rPCsFQ
s1XozsBN5Z4,https://www.youtube.com/watch?v=s1XozsBN5Z4,Kelly Rowland - Motivation (Explicit) ft. Lil Wayne,kellyrowlandVEVO,UC07uqt5ztuV24oyt9wsS9BQ
7NJqUN9TClM,https://www.youtube.com/watch?v=7NJqUN9TClM,The Band Perry - If I Die Young,TheBandPerryVEVO,UCraEOCQpNcwDPHW84QpXAbQ
KnL2RJZTdA4,https://www.youtube.com/watch?v=KnL2RJZTdA4,Martin Garrix & Jay Hardway - Wizard (Official Music Video),Spinnin' Records,UCpDJl2EmP7Oh90Vylx0dZtA
KagvExF-ijc,https://www.youtube.com/watch?v=KagvExF-ijc,Avril Lavigne - Smile (Official Video),AvrilLavigneVEVO,UCC6XuDtfec7DxZdUa7ClFBQ
MMAppa1cAVo,https://www.youtube.com/watch?v=MMAppa1cAVo,Austin Mahone - Mmm Yeah ft. Pitbull,AustinMVEVO,UCdT7yHXJ-D7GzGiuDzDKM9w
z29nI8RQV0U,https://www.youtube.com/watch?v=z29nI8RQV0U,Chris Brown - Don't Judge Me,ChrisBrownVEVO,UCm1dsgJNnhaLkY3uAdqN4mA
gRdaIqQM-Js,https://www.youtube.com/watch?v=gRdaIqQM-Js,Simge - Miş Miş,netd müzik,UCR5wZcXtOUka8jTA57flzMg
f4tGddRblok,https://www.youtube.com/watch?v=f4tGddRblok,Frozen: Una Aventura Congelada - Libre Soy - Martina Stoessel,Disney Studios LA,UC8huWhDjI8UJK4bqo8BJ9WQ
P_qVCZfG1d0,https://www.youtube.com/watch?v=P_qVCZfG1d0,เหนื่อยไหมหัวใจ feat. ว่าน วันวาน - Retrospect「Lyric Video」,Genierock,UCs2t9DlvAuyTBkvk2djGZKw
9b8erWuBA44,https://www.youtube.com/watch?v=9b8erWuBA44,Mariah Carey - Touch My Body (Official Music Video),MariahCareyVEVO,UClS0wn3LPs9jdX_yt2g1k8w
m184WJWwSGk,https://www.youtube.com/watch?v=m184WJWwSGk,Playground Fun  Play Place for Kids play centre ball  playground with balls play room  playroom,Baby's Adventure,UCpKgoqUqIrxBV_d0CedES0g
BoEKWtgJQAU,https://www.youtube.com/watch?v=BoEKWtgJQAU,"JAY Z, Kanye West - Otis ft. Otis Redding",KanyeWestVEVO,UChpJbg7zMbi5jx9Gdjaxa9g
r3BOr0Fs_r4,https://www.youtube.com/watch?v=r3BOr0Fs_r4,Ozuna - Dile Que Tu Me Quieres (Audio Oficial),Ozuna,UCjIA3wwhi0QjSOXAZwOXbPA
Q8Tiz6INF7I,https://www.youtube.com/watch?v=Q8Tiz6INF7I,Hit the road Jack!,Andres Trevino,UCv1VqeB-OXohWol_xrjHdag
E1mU6h4Xdxc,https://www.youtube.com/watch?v=E1mU6h4Xdxc,Rihanna - Disturbia,RihannaVEVO,UC2xskkQVFEpLcGFnNSLQY0A
GI6CfKcMhjY,https://www.youtube.com/watch?v=GI6CfKcMhjY,Jack Sparrow (feat. Michael Bolton),thelonelyisland,UCCHcEUksSVKsRDH86j77Ntg
lWC1_h_9w8Y,https://www.youtube.com/watch?v=lWC1_h_9w8Y,Learning Colors and Counting for Children.,Qaziinc,UC-4RfmtfwHJ3C3VwNSmZOLA
jJdGz29VV3Y,https://www.youtube.com/watch?v=jJdGz29VV3Y,7Days Crazy - แค่ได้รักเธอ (Official Music Video),7DaysCrazyOfficial,UClywo42Bi0qbX-yaQdbS4jA
YcYr0Pl_grg,https://www.youtube.com/watch?v=YcYr0Pl_grg,1 year Old Bug Doing Grocery Shopping | Supermarket Song,Little Big Toys,UCGMHLRrGvKWWdk6EAZOqVfQ
maEvQmTrIoY,https://www.youtube.com/watch?v=maEvQmTrIoY,My Ex-Girlfriends Best Mate,mralorn,UCmkD5RFCdUt4htXqy0Z5aFQ
zudbz4hOcbc,https://www.youtube.com/watch?v=zudbz4hOcbc,David Guetta Feat. Kelly Rowland - When Love Takes Over (Official Video),David Guetta,UC1l7wYrva1qCH-wgqcHaaRg
OJGUbwVMBeA,https://www.youtube.com/watch?v=OJGUbwVMBeA,Demi Lovato - Really Don't Care ft. Cher Lloyd (Official Video),DemiLovatoVEVO,UCnyB9MYKRkSFK3IIB32CoVw
BPiW0tkWfeg,https://www.youtube.com/watch?v=BPiW0tkWfeg,David Guetta - Lovers On The Sun (Official Video) ft Sam Martin,David Guetta,UC1l7wYrva1qCH-wgqcHaaRg
U-Z_bZS8t3M,https://www.youtube.com/watch?v=U-Z_bZS8t3M,Black M - Sur ma route (Clip officiel),BlackMVEVO,UCW9wAlHYNUyauqIZVE46FmA
_e9N1oVS1Ow,https://www.youtube.com/watch?v=_e9N1oVS1Ow,Маша и Медведь - Красота - страшная сила (Серия 40),Маша и Медведь,UCRv76wLBC73jiP7LX4C3l8Q
cOQDsmEqVt8,https://www.youtube.com/watch?v=cOQDsmEqVt8,Little Mix - Wings (Official Video),littlemixVEVO,UCssD3_aDYhaG44mwP53CO0w
Qtb11P1FWnc,https://www.youtube.com/watch?v=Qtb11P1FWnc,Coldplay - Magic (Official Video),Coldplay,UCDPM_n1atn2ijUwHd0NNRQw
0YKmbKRElHY,https://www.youtube.com/watch?v=0YKmbKRElHY,60 Surprise eggs Kinder Surprise Dora the Explorer Peppa Pig Mickey Mouse clubhouse,SurpriseToys,UCmk5QB4JE-RT3ig4kvtVYxg
fyMhvkC3A84,https://www.youtube.com/watch?v=fyMhvkC3A84,Coldplay - Every Teardrop Is a Waterfall (Official Video),Coldplay,UCDPM_n1atn2ijUwHd0NNRQw
i3Jv9fNPjgk,https://www.youtube.com/watch?v=i3Jv9fNPjgk,AZEALIA BANKS - 212 FT. LAZY JAY,Azealia Banks,UCD4UMQ7oryQQq5gqZStJQ6g
4aQDOUbErNg,https://www.youtube.com/watch?v=4aQDOUbErNg,Olly Murs - Troublemaker ft. Flo Rida,OllyMursVEVO,UCTuoeG42RwJW8y-JU6TFYtw
nMv2PeG-2mc,https://www.youtube.com/watch?v=nMv2PeG-2mc,El Bebeto - No Te Creas Tan Importante (Video Oficial),ElBebetoVEVO,UCQVo6yJ1Rm63DJMoyAsKrdQ
_JmA2ClUvUY,https://www.youtube.com/watch?v=_JmA2ClUvUY,Talking Twin Babies - PART 2 - OFFICIAL VIDEO,jayrandall22011,UCNMfDuRS4FBhHnefb4qgRMw
EmZvOhHF85I,https://www.youtube.com/watch?v=EmZvOhHF85I,Nicki Minaj - Beez In The Trap (Explicit) ft. 2 Chainz,NickiMinajAtVEVO,UCaum3Yzdl3TbBt8YUeUGZLQ
